id,updatefor,status,zonaloffice,company,incidentnumber,incidentdate,reportdate,contaminant,estimatedquantity,quantityrecovered,spillstopdate,typeoffacility,cause,initialcontainmentmeasures,sitelocationname,latitude,longitude,lga,estimatedspillarea,spillareahabitat,descriptionofimpact,statesaffected,attachments,formadate,formbdate,formcdate,jivdate,jivpresent,cleanupdate,cleanupcompleteddate,cleanupmethods,postcleanupinspectiondate,postimpactassessmentdate,remediationstart,remediationend,remediationtype,finalsamplingdate,finallabresultsdate,certificatedate,certificatenumber,lastupdatedby
330116,330116,confirmed,by,SPDC,2024_3192738,2024-06-13,2024-06-13,cr,0.5,,2024-06-15,fs,ome,bm,"ETELEBOU FLOW STATION,ETELEBUO,YENAGOA.",5.025273,6.360747,Yenagoa,0.0007,la,"SAVER PIT OVERFLOW FROM THE FLOW STATION.",BY,"[{""url"":""data/attachments/330116/etelebu flow station jiv.docx"",""caption"":""JIV PIC""},{""url"":""data/attachments/330116/ETELEBU 3192738.pdf"",""caption"":""JIV FORM""}]",,2024-07-03,,2024-06-15,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2024-12-17 BY015"
330093,330093,confirmed,ph,SPDC,3186972,2024-06-13,2024-06-13,cr,11,,,wh,sab,,"OGOTA OIL WELL 6",5.667887,6.94691,Oru-East,0.00000053,la,"UNKNOWN PERSON HARVESTED SIDE OUTLET VALVE AND XMAS TREE CAP","RI,IM","[{""url"":""data/attachments/330093/IMG_20240614_162710_5.jpg"",""caption"":""JIV PIC 1""},{""url"":""data/attachments/330093/IMG_20240614_163646_9.jpg"",""caption"":""JIV PIC 2""},{""url"":""data/attachments/330093/IMG_20240614_163653_6.jpg"",""caption"":""JIV PIC 3""},{""url"":""data/attachments/330093/IMG-20240616-WA0024.jpg"",""caption"":""JIV PIC""},{""url"":""data/attachments/330093/20240625_142111.jpg"",""caption"":""JIV FORM""},{""url"":""data/attachments/330093/20240625_142126.jpg"",""caption"":""JIV FORM""},{""url"":""data/attachments/330093/20240625_142136.jpg"",""caption"":""JIV FORM""}]",,,,2024-06-15,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,"2024-06-28 AB017"
330187,330187,confirmed,ph,SPDC,3189349,2024-06-12,2024-06-13,no,,,,pl,sab,nd,"12'' Ogale Ebubu  At Obolo, Eleme LGA, R/S.",4.7843806,7.1484806,Eleme,,la,"1'' nipple connection attached to a locally fabricated clamp at 12 o'clock position",RI,"[{""url"":""data/attachments/t19049b1b3d7/Obolo JIV Form.pdf"",""caption"":""JIV FORM""},{""url"":""data/attachments/t19049b1b3d7/IMG-20240614-WA0014.jpg"",""caption"":""INCIDENT POINT BEFORE EXCAVATION""},{""url"":""data/attachments/t19049b1b3d7/IMG-20240614-WA0019.jpg"",""caption"":""INCIDENT POINT AFTER EXCAVATION""}]",,,,2024-06-14,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017"
330091,330091,confirmed,ph,SPDC,3135451,2024-06-06,2024-06-06,cr,,,,pl,sab,,"36'' RUMUEKPE NKPOKU PIPELINE NDELE RIVERS STATE",4.95818,6.75684,Emuoha,,,"UNKNOWN PERSON INSTALLED 2'' BALL VALVE AT 12 O CLOCK POSITION",RI,"[{""url"":""data/attachments/330091/IMG_20240607_144509_2.jpg"",""caption"":""JIV PIC""},{""url"":""data/attachments/330091/IMG_20240607_155023_7.jpg"",""caption"":""JIC PIC""},{""url"":""data/attachments/330091/20240625_142014.jpg"",""caption"":""JIV FORM""},{""url"":""data/attachments/330091/20240625_142032.jpg"",""caption"":""JIVFORM""},{""url"":""data/attachments/330091/20240625_142048.jpg"",""caption"":""JIV FORM""}]",,,,2024-06-08,"nosdra,mnstry,cmmnt,cmpny,mltry",,,,,,,,,,,,,"2024-06-28 AB017"
329976,329976,confirmed,ph,SPDC,3088382,2024-05-26,2024-05-26,cr,5,4,2024-05-30,pl,sab,none,"20'' kolocreek - Rumukpe P/L @ Owerewere",4.9559611,6.5978583,Abua-Odual,0.01,la,"oil stained soil",RI,"[{""url"":""data/attachments/329976/owerewere jiv pg 1.jpg"",""caption"":""""},{""url"":""data/attachments/329976/owerewere jiv pg2.jpg"",""caption"":""""},{""url"":""data/attachments/329976/owerewere jiv pg 3.jpg"",""caption"":""""},{""url"":""data/attachments/329976/OWEREWERE JIV 2.jpg"",""caption"":""""},{""url"":"""",""caption"":""""}]",2024-06-05,2024-01-06,2024-07-04,2024-05-28,"nosdra,dpr,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2025-07-21 PH116, 2025-09-15 PH094, 2025-09-25 PH117"
330224,330224,confirmed,ph,SPDC,3085645,2024-05-25,2024-05-26,no,,,,pl,sab,,"20"" new kolocreek -Rumuekpe pipeline at Odua, Abuja/Odua LGA Rivers state",4.92756,6.43460,Ogbia,,la,"No spill",RI,"[{""url"":""data/attachments/t190595364fb/17194861105496226062162192487456.jpg"",""caption"":""JIV form 1""},{""url"":""data/attachments/t190595364fb/17194865489725716937996227096994.jpg"",""caption"":""JIV form 2""},{""url"":""data/attachments/t190595364fb/17194866468486500075149236152164.jpg"",""caption"":""JIV form 3""}]",,,,2024-05-31,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2024-11-22 AB008"
329875,329875,confirmed,ph,SPDC,3032826,2024-05-20,2024-05-20,no,,,2024-05-20,pl,sab,None,"12"" Soku-Sanbarth Export line at Soku, Akuku-Toru L.G.A, Rivers State.",4.6072300,6.6544800,Akuku-Toru,,sw,"Two 4"" ball valve connected together with two 4"" flanges and attached at 12O'clock position to the 12"" SPDC pipeline with a 4"" riser connecting  the ball valves to a 4"" illegal pipeline.",RI,"[{""url"":""data/attachments/329875/AnyScanner_05_29_2024 4.jpg"",""caption"":""""},{""url"":""data/attachments/329875/AnyScanner_05_29_2024 5.jpg"",""caption"":""""},{""url"":""data/attachments/329875/AnyScanner_05_29_2024 6.jpg"",""caption"":""""},{""url"":""data/attachments/329875/Picture10.png"",""caption"":""""},{""url"":""data/attachments/329875/Picture11.png"",""caption"":""""},{""url"":""data/attachments/329875/Picture12.png"",""caption"":""""},{""url"":""data/attachments/329875/Picture13.png"",""caption"":""""}]",,,,2024-05-21,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,"2024-06-28 AB017"
329132,329132,confirmed,ph,SPDC,3031279,2024-05-19,2024-05-19,cr,868,670,2024-05-19,pl,sab,bm,"24"" OGALE-BONNY PIPELINE AT EGBALOR COMMUNITY",4.7828900,7.1918900,Eleme,0.75,la,"Re-impact at EGBALOR COMMUNITY, 2"" Ball valve attached to 24"" OGALE-BONNY PIPELINE at 12 'O' clock position at EGBALOR COMMUNITY by unknown persons",RI,"[{""url"":""data/attachments/329132/1716292946622.jpg"",""caption"":""Fig 1""},{""url"":""data/attachments/329132/1716303930068.jpg"",""caption"":""Fig 2""},{""url"":""data/attachments/329132/IMG_20240524_133815_445.jpg"",""caption"":""JIV Form Page 1""},{""url"":""data/attachments/329132/IMG_20240524_133831_339.jpg"",""caption"":""JIV Form Page 2""},{""url"":""data/attachments/329132/IMG_20240524_134044_019~2.jpg"",""caption"":""JIV Form Page 3""},{""url"":""data/attachments/329132/Screenshot_2024-06-23-14-22-48-550_com.whatsapp.jpg"",""caption"":""pci assesment""}]",2024-06-05,2024-06-05,2024-07-04,2024-05-21,"cmmnt,cmpny,mltry,mnstry,nosdra,plc",,,,2024-05-30,,,,,,,,,"2024-06-28 AB017, 2025-07-21 PH067, 2025-07-21 PH116, 2025-09-25 PH117"
329879,329879,confirmed,ph,SPDC,2813393,2024-05-15,2024-05-15,no,,,2024-05-15,pl,sab,,"12"" Soku-Sanbarth Export line at Soku, Akuku-Toru L.G.A, Rivers State.",4.6265900,6.6435000,Akuku-Toru,,,"4"" ball valve connected to two 4"" flanges attached at 12O'clock  position on the 12"" SPDC pipeline  and a 4"" riser connecting the ball valve to a 4"" illegal pipeline.",RI,"[{""url"":""data/attachments/329879/AnyScanner_05_29_2024 16.jpg"",""caption"":""""},{""url"":""data/attachments/329879/AnyScanner_05_29_2024 17.jpg"",""caption"":""""},{""url"":""data/attachments/329879/AnyScanner_05_29_2024 18.jpg"",""caption"":""""},{""url"":""data/attachments/329879/Picture2.png"",""caption"":""""},{""url"":""data/attachments/329879/Picture1.png"",""caption"":""""},{""url"":""data/attachments/329879/Picture3.png"",""caption"":""""}]",,,,2024-05-16,"nosdra,mnstry,cmpny,cmmnt,mltry",,,,,,,,,,,,,"2024-06-28 AB017, 2024-10-15 AB014"
329091,329091,confirmed,ph,SPDC,2813754,2024-05-15,2024-05-15,no,,,,pl,sab,,"20'' RUMUEKPE-NKPOKU PIPELINE AT OMUIKE ALUU, IKWERRE LGA RIVERS STATE.",4.9492917,6.9225278,Ikwere,,la,"2'' BALL VALVE INSTALLED ON A 20'' TNP AT OMUIKE ALUU",RI,"[{""url"":""data/attachments/t18f9a8fe4bc/Surrounding of site.jpg"",""caption"":""AERIAL   VIEW OF SITE""},{""url"":""data/attachments/t18f9a8fe4bc/Incident point before excavation.jpg"",""caption"":""INCIDENT POINT BEFORE EXCAVATION""},{""url"":""data/attachments/t18f9a8fe4bc/Incident point after excavation.jpg"",""caption"":""INCIDENT POINT AFTER EXCAVATION""},{""url"":""data/attachments/t18f9a8fe4bc/Omuike Aluu JIV.pdf"",""caption"":""JIV FORM""}]",,,,2024-05-18,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017"
329066,329066,confirmed,by,SPDC,2811624,2024-05-14,2024-05-14,cr,10,,2024-05-18,pl,sab,pt,"18” Kolocreek -Gbaran CPF @ Fandud Onopa Community in Yenagoa LGA, Bayelsa State.",5.005200,6.31290283,Yenagoa,0.00210000,ss,"i.	There was a pool of water with light crude on its surface at the incident point. 
ii.	Upon bailing of the water and manual excavation, a 3” Valve installed at 12 O’ Clock position on the pipeline was seen with a 2” galvanized pipe connected to the valve through an elbow. The 2” galvanized pipe extended to an unknown destination though suspected to be the illegal bunkering camp where the explosion occurred
iii.	While the excavation was on going, the JIT noticed smoke in the suspected illegal bunkering site which prompted the JIT to conduct the JIV without properly exposing the entire circumference of the pipe.
iv.	Due to security concerns, the JIT was disallowed from extending the investigation to the illegal bunkering site where the explosion occurred.
v.	Free phase crude oil was seen within and outside the right of way. The JIT followed the plume of crude oil to some areas with burnt vegetation. It was suspected that the fire emanated from the camp and extended toward the pipeline right of way, though the pipeline right of way was not affected by the fire.",BY,"[{""url"":""data/attachments/t18f9591a6e3/SPDC JIV onopa 20-May-2024 11-32-07.pdf"",""caption"":""JIV FORM""},{""url"":""data/attachments/t18f9591a6e3/INCIDENT AREA OMOPA.jpg"",""caption"":""INCIDENT AREA""},{""url"":""data/attachments/t18f9591a6e3/ONOPA INCIDENT.jpg"",""caption"":""INCIDENT POINT""},{""url"":""data/attachments/t18f9591a6e3/IMPACTED AREA ONOPA (2).jpg"",""caption"":""IMPACTED AREA""},{""url"":""data/attachments/t18f9591a6e3/BURNT AREA ONOPA.jpg"",""caption"":""BURNT AREA""}]",2024-05-14,2024-05-28,2024-06-07,2024-05-17,"cmmnt,cmpny,mnstry,nosdra,plc",,,,,,,,,,,,,"2024-06-28 AB017, 2024-12-17 BY015, 2024-12-18 BY015, 2025-02-11 AB014"
329058,329058,confirmed,ph,SPDC,2813623,2024-05-15,2024-05-15,no,0.00,0.00,2024-05-18,pl,sab,other:,"24"" Ogale/Bomu pipeline @Nonwa Uedeme",4.7649000,7.2199300,Tai,0.00,la,"2"" ball valve installed on the 24"" TNP @ 12 O'Clock position by unknown persons for bunkery purpose.",RI,"[{""url"":""data/attachments/t18f956ed1dd/1716200114659-624213999.jpg"",""caption"":""jiv form""},{""url"":""data/attachments/t18f956ed1dd/1716200337112-1400266810.jpg"",""caption"":""jiv form""},{""url"":""data/attachments/t18f956ed1dd/1716200428423980544130.jpg"",""caption"":""jiv form""},{""url"":""data/attachments/329058/IMG_20240520_093148_962.JPG"",""caption"":""Pictures""}]",,,,2024-05-18,"nosdra,mnstry,cmpny,cmmnt,plc",,,,,,,,,,,,,"2024-06-28 AB017, 2024-09-01 PH002"
329060,329060,confirmed,by,SPDC,2024_2296772,2024-05-01,2024-05-01,cr,7525,400,2024-05-07,wh,sab,bm,"Tunu Well 15L/S Wellhead At Egbemo-Angarabiri/Agbidiama",4.8856333,5.6394778,Ekeremor,0.8060,sw,"Wellhead vandalism by unknown person(s) (two numbers of valve totally removed and missing)",BY,"[{""url"":""data/attachments/t18f9571aade/scan0003.pdf"",""caption"":""JIV Form""},{""url"":""data/attachments/t18f9571aade/WhatsApp Image 2024-05-09 at 22.49.58.jpeg"",""caption"":""Incident Picture 1""},{""url"":""data/attachments/t18f9571aade/WhatsApp Image 2024-05-09 at 22.50.43.jpeg"",""caption"":""Incident Picture 2""},{""url"":""data/attachments/t18f9571aade/WhatsApp Image 2024-05-09 at 22.50.44.jpeg"",""caption"":""Incident Picture 3""},{""url"":""data/attachments/t18f9571aade/WhatsApp Image 2024-05-09 at 22.50.45.jpeg"",""caption"":""Incident picture 4""}]",2024-05-03,2024-05-15,,2024-05-08,"nosdra,mnstry,cmmnt,cmpny",,,,,,,,,,,,,"2024-06-28 AB017, 2024-12-17 BY015"
327632,327632,confirmed,ph,SPDC,2149482,2024-04-27,2024-04-28,no,,,,pl,sab,,"36"" Rumuekpe -nkpoku pipeline at Rumuji Emohua LGA Rivers state",4.9585861,6.7869778,Emuoha,,la,"No impact because there was no Spill",RI,"[{""url"":""data/attachments/t18f8ab1dbff/17160191501783762286893492749043.jpg"",""caption"":""JIV form 1""},{""url"":""data/attachments/t18f8ab1dbff/17160193360133280053429014259378.jpg"",""caption"":""JIV form 2""},{""url"":""data/attachments/t18f8ab1dbff/17160195314496445314362843110639.jpg"",""caption"":""JIV form 3""},{""url"":""data/attachments/t18f8ab1dbff/17160196677841860953166484402613.jpg"",""caption"":""Picture before excavation""},{""url"":""data/attachments/t18f8ab1dbff/17160202689888469452834187921790.jpg"",""caption"":""Picture after excavation""}]",,,,2024-05-09,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2024-07-09 AB017"
327631,327631,confirmed,ph,SPDC,2149436,2024-04-27,2024-04-28,no,,,,pl,sab,,"36"" Rumuekpe -nkpoku pipeline at Rumuji, Emohua LGA Rivers state",4.9585861,6.7500000,Emuoha,,la,"No impact because there was no Spill",RI,"[{""url"":""data/attachments/t18f8a9686f5/17160171489811320891800268708225.jpg"",""caption"":""JIV form 1""},{""url"":""data/attachments/t18f8a9686f5/17160173601435195865500681983580.jpg"",""caption"":""JIV form 2""},{""url"":""data/attachments/t18f8a9686f5/17160176016113431056928070399218.jpg"",""caption"":""JIV form 3""},{""url"":""data/attachments/t18f8a9686f5/17160179350783423580873082381050.jpg"",""caption"":""Picture before excavation""},{""url"":""data/attachments/t18f8a9686f5/17160182002762936324906110471120.jpg"",""caption"":""Picture after excavation""}]",,,,2024-05-09,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2024-07-09 AB017"
327577,327577,invalid,ph,SPDC,2149482,2024-04-27,2024-04-28,no,,,,pl,sab,,"36"" Rumuekpe -nkpoku pipeline at Ibaa Emohua LGA Rivers state",4.952946,6.849736,Ikwere,,la,"No impact because there was no",RI,"[{""url"":""data/attachments/t18f814ff8c6/17158615249482104102429134250354.jpg"",""caption"":""JIV form 1""},{""url"":""data/attachments/t18f814ff8c6/17158621061787069871682539068205.jpg"",""caption"":""JIV form 2""},{""url"":""data/attachments/t18f814ff8c6/17158622306461786327848531829567.jpg"",""caption"":""JIV form 3""},{""url"":""data/attachments/t18f814ff8c6/17158625075306866347055826796900.jpg"",""caption"":""Picture before excavation""},{""url"":""data/attachments/t18f814ff8c6/1715862757603919409201959049691.jpg"",""caption"":""Picture after excavation""}]",,,,2024-05-04,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2024-07-09 AB017, 2025-02-11 AB017"
327572,327572,confirmed,ph,SPDC,2149188,2024-04-27,2024-04-27,no,,,,pl,sab,,"36"" Rumuekpe -nkpoku pipeline at Ibaa Emohua LGA Rivers e",4.952944,6.84986,Ikwere,,la,"No impact because there was no Spill",RI,"[{""url"":""data/attachments/t18f813589db/17158599188946790502816949278522.jpg"",""caption"":""JIV form 1""},{""url"":""data/attachments/t18f813589db/17158601458821186352140812478117.jpg"",""caption"":""JIV form 2""},{""url"":""data/attachments/t18f813589db/1715860371447948842728649617738.jpg"",""caption"":""JIV form 3""},{""url"":""data/attachments/t18f813589db/17158607368003939185791297888932.jpg"",""caption"":""Picture before excavation""},{""url"":""data/attachments/t18f813589db/17158609708972242373229407361992.jpg"",""caption"":""Picture after excavation""}]",,,,2024-05-04,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2024-07-09 AB017"
327569,327569,confirmed,ph,SPDC,2145233,2024-04-27,2024-05-28,no,,,,pl,sab,,"36"" Rumuekpe-nkpoku at Ibaa, Emohua LGA Rivers i",4.953184,6.843096,Emuoha,,la,"No impact because there was no Spill",RI,"[{""url"":""data/attachments/t18f8120eb71/17158585803948954731740551023279.jpg"",""caption"":""JIV form 1""},{""url"":""data/attachments/t18f8120eb71/17158587282298034011651367166233.jpg"",""caption"":""JIV form 2""},{""url"":""data/attachments/t18f8120eb71/17158588749807260458012146477474.jpg"",""caption"":""JIV form 3""},{""url"":""data/attachments/t18f8120eb71/17158591842361280374438107070184.jpg"",""caption"":""Picture before excavation""},{""url"":""data/attachments/t18f8120eb71/17158594215898598320783294892350.jpg"",""caption"":""Picture after excavation""}]",,,,2024-05-04,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2024-07-09 AB017"
329853,329853,confirmed,by,SPDC,2261871,2024-04-26,2024-04-26,no,,,2024-05-23,pl,sab,other:,"16"" TUNU/BRASS CREEK PIPELINE AT AGBIDIAMA",4.91583761,5.61325342,Ekeremor,,sw,"VANDALS INSTALLED  3"" VALVE WITH PIPE CONNECTION AT 12 O' CLOCK POSITION OF THE PIPELINE FOR  CRUDE OIL THEFT ACTIVITIES.",BY,"[{""url"":""data/attachments/329853/SPDC AGBIDIAMA 2261871 ON 23RD MAY 2024.pdf"",""caption"":""NOSDRA JIV FORM""},{""url"":""data/attachments/329853/SPDC NON LEAK PICTURE AT AGBIDIAMA ON 23052024.docx"",""caption"":""JIV PICTURE""}]",,,,2024-05-23,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017"
327580,327580,confirmed,ph,SPDC,2145030,2024-04-26,2024-04-27,no,,,,pl,sab,,"36"" Rumuekpe -nkpoku pipeline at Ibaa Emohua LGA Rivers state",4.953019,6.842717,Emuoha,,la,"No impact because there was no Spill",RI,"[{""url"":""data/attachments/t18f817ccd96/171586443209976451283736941227.jpg"",""caption"":""JIV form y""},{""url"":""data/attachments/t18f817ccd96/17158646266682061886610394033001.jpg"",""caption"":""JIV form 2""},{""url"":""data/attachments/t18f817ccd96/17158648196263830257041985711110.jpg"",""caption"":""JIV form 3""},{""url"":""data/attachments/t18f817ccd96/17158654050435659076020639188512.jpg"",""caption"":""Picture before excavation""},{""url"":""data/attachments/t18f817ccd96/17158656474605471725176879351146.jpg"",""caption"":""Picture after excavation""}]",,,,2024-05-04,"nosdra,mnstry,cmpny,cmmnt",,,,,,,,,,,,,"2024-06-28 AB017, 2024-07-09 AB017"
329912,329912,confirmed,by,NAOC,2024/SAR/NL/044,2024-05-03,2024-05-03,no,,,2024-05-03,pl,sab,other,"18"" TEBIDABA/BRASS PIPELINE AT KAMBORO",4.5500000,5.9348611,Southern-Ijaw,,sw,"VANDALS INSTALLED 3"" VALVE  WITH PIPE CONNECTION AT 12 O' CLOCK POSITION OF THE PIPELINE",BY,"[{""url"":""data/attachments/t18fc9e07136/NAOC KAMBORO 044 ON 3RD MAY.pdf"",""caption"":""JIV FORM""},{""url"":""data/attachments/t18fc9e07136/NAOC JIV PICTURE AT KAMBORO 03052024.docx"",""caption"":""JIV FORM""}]",,,,2024-05-03,"nosdra,mnstry,cmpny",,,,,,,,,,,,,"2024-07-01 AB017"
327614,327614,confirmed,by,NAOC,2024/SAR/092/132,2024-05-04,2024-05-04,cr,3,,2024-05-04,pl,sab,other:NIL,"18"" TEBIDABA/BRASS PIPELINE AT TEBIDABA",4.5411111,5.9559722,Southern-Ijaw,99.250,sw,"18"" TEBIDABA/BRASS PIPELINE AT KALATORU",BY,"[{""url"":""data/attachments/327614/NAOC KALATORU O92 ON 4TH MAY.pdf"",""caption"":""JIV FORM""},{""url"":""data/attachments/327614/NAOC JIV PICTURE AT KALATORU O92 ON 04052024.docx"",""caption"":""JIV PICTURE""}]",2024-05-09,,,2024-05-04,"nosdra,mnstry,cmpny",,,,,,,,,,,,,"2024-07-01 AB017, 2025-09-29 BY004"
327615,327615,confirmed,by,NAOC,2024/SAR/094,2024-05-05,2024-05-05,cr,1,,2024-05-05,pl,sab,other:,"18"" TEBIDABA/BRASS PIPELINE AT KALATORU",4.5405556,5.9675556,Southern-Ijaw,0.00006139,sw,"VANDALS INSTALLED 2"" VALVE WITH FLANGE AT 12 O' CLOCK POSITION OF THE PIPELINE",BY,"[{""url"":""data/attachments/327615/NAOC KALATORU 094 0N 5TH MAY.pdf"",""caption"":""JIV FORM""},{""url"":""data/attachments/327615/NAOC JIV PICTURE AT KALATORU 094 ON 05052024.docx"",""caption"":""JIV PICTURE""}]",,,,2024-05-05,"nosdra,mnstry,cmpny",,,,,,,,,,,,,"2024-07-01 AB017"
327619,327619,confirmed,by,NAOC,2024/SAR/096,2024-05-06,2024-05-06,cr,4,,2024-05-06,pl,sab,other:,"18"" TEBIDABA/BRASS PIPELINE AT KAMBORO",4.5462500,5.9476944,Southern-Ijaw,0.00000625,sw,"VANDALS CUT OFF PREVIOUSLY CONED POINT AND INSTALLED 3"" NIPPLE WITH COUPLING AT 12 O' CLOCK POSITION OF THE PIPELINE FOR CRUDE OIL THEFT ACTIVITY.",BY,"[{""url"":""data/attachments/327619/NAOC KAMBORO 096 ON 6TH MAY.pdf"",""caption"":""JIV FORM""},{""url"":"""",""caption"":""JIV PICTURE""}]",2024-05-09,,,2024-05-06,"nosdra,mnstry,cmpny",,,,,,,,,,,,,"2024-07-01 AB017"
199787,199787,confirmed,ph,SPDC,2020_2793484,2020-11-27,2020-11-27,cr,9,,2020-11-30,pl,sab,pt,"12"" IMOR 1-OGALE PIPELINE @ KOMKOM",4.8455000,7.1572778,Eleme,0.0008,la,"1 1/2"" Pipe  Connected to 1 1/2"" Ball Valve Installed on the line at 12 O'Clock Position by an unknown person(s).",RI,"[{""url"":""data/attachments/t17685f58f53/scanned JIV 2020-2793484.pdf"",""caption"":""JIV FORM""},{""url"":""data/attachments/t17685f58f53/PICS.docx"",""caption"":""PICS""},{""url"":""data/attachments/199787/1656941921935.jpg"",""caption"":""PCI PHOTO""}]",2020-11-30,2020-12-10,,2020-11-30,"nosdra,mnstry,cmpny,cmmnt,plc",2022-07-01,2022-07-04,,,,2023-06-30,,,2024-06-13,,,,"2024-07-01 AB008"
206900,206900,confirmed,ph,NAOC,2021_LAR_GL1_032_057,2021-06-13,2021-06-13,none,,,2021-06-16,fl,sab,none,"OSHIE 15S FLOWLINE AT AKINIMA",5.1035000,6.4791111,Yenagoa,,la,"i.	A hacksaw cut of 900mm long in an arc shape at 2 to 7 0’clock position. 
ii.	NAOC’S ROW and surrounding vegetation were impacted",RI,"[{""url"":""data/attachments/t17a96b7f92a/oshie 15s- 032.pdf"",""caption"":""OSHIE 15S-032""},{""url"":""data/attachments/t17a96b7f92a/PICTORIAL EVIDENCE FROM OSHIE 15S-032.docx"",""caption"":""PICTORIAL EVIDENCE FROM OSHIE 15S-032""}]",,,,2021-06-16,"nosdra,mnstry,cmpny,cmmnt,plc,mltry",,,,,,,,,,,,,"2024-07-01 AB008"
206899,206899,confirmed,ph,NAOC,2021_LAR_GL1_044_074,2021-06-13,2021-06-13,co,3.4,,2021-06-16,fl,sab,NONE,"OSHIE 15S FLOWLINE AT AKINIMA",5.0955556,6.4607222,Yenagoa,0.00003481,la,"i.	A hacksaw cut of 900mm long in an arc shape at 2 to 7 0’clock position. 
ii.	NAOC’S ROW and surrounding vegetation were impacted",RI,"[{""url"":""data/attachments/t17a96aa3879/oshie 15s- 044.pdf"",""caption"":""oshie 15s-044""},{""url"":""data/attachments/t17a96aa3879/PICTORIAL EVIDENCE FROM OSHIE 15S-044.docx"",""caption"":""pictorial evidence from oshie15s-044""}]",,,,2021-06-16,"nosdra,mnstry,cmmnt,cmpny,plc,mltry",,,,,,,,,,,,,"2024-07-01 AB008"
206898,206898,confirmed,ph,NAOC,2021_LAR_GL1_042_072,2021-06-13,2021-06-13,co,0.7,,2021-06-14,fl,sab,NONE,"OSHIE 15S FLOWLINE AT AKINIMA",5.0983333,6.4621944,Yenagoa,0.00072883,la,"i.	SPILL POINT 1: For A, hacksaw cut of 40mm long in an arc shape at 4 to 70’clock position and for B, hacksaw cut of 120mm in an arc shape at 4 to 7O’clock point, and SPILL POINT 2: For A, hacksaw cut of 100mm in an arc shape at 3 to 7O’clock position and for B, hacksaw cut of 90mm in an arc shape at 6 to 9O’clock position.
ii.	NAOC’s ROW and adjoining vegetation were impacted",RI,"[{""url"":""data/attachments/t17a969f1916/oshie 15s- 042.pdf"",""caption"":""OSHIE 15S-042""},{""url"":""data/attachments/t17a969f1916/PICTORIAL EVIDENCE FROM OSHIE 15S-042.docx"",""caption"":""PICTORIAL EVIDENCE FROM OSHIE 15S-042""}]",,,,2021-06-14,"nosdra,mnstry,cmpny,cmmnt,plc,mltry",,,,,,,,,,,,,"2024-07-01 AB008"
